timestamp_utc,event_type,instrument,units,nav,regime_bull,signal_json,target_position_json,current_positions_json,target_units_json,order_deltas_json,response_json
2026-04-09 14:46:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-5,100035.12705627052,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17129, ""GBP_USD"": -14916, ""USD_JPY"": 20005}","{""EUR_USD"": -17134, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": -5, ""GBP_USD"": -4, ""USD_JPY"": 2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -5, ""timestamp_utc"": ""2026-04-09 14:46:00+00:00""}"
2026-04-09 14:46:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-4,100035.12705627052,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17134, ""GBP_USD"": -14916, ""USD_JPY"": 20005}","{""EUR_USD"": -17134, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": -5, ""GBP_USD"": -4, ""USD_JPY"": 2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -4, ""timestamp_utc"": ""2026-04-09 14:46:00+00:00""}"
2026-04-09 14:46:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,2,100035.12705627052,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17134, ""GBP_USD"": -14920, ""USD_JPY"": 20005}","{""EUR_USD"": -17134, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": -5, ""GBP_USD"": -4, ""USD_JPY"": 2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": 2, ""timestamp_utc"": ""2026-04-09 14:46:00+00:00""}"
2026-04-09 14:47:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,100036.78205472494,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17134, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": -17135, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 14:47:00+00:00""}"
2026-04-09 14:48:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,100040.45732326996,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17135, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": -17136, ""GBP_USD"": -14922, ""USD_JPY"": 20008}","{""EUR_USD"": -1, ""GBP_USD"": -2, ""USD_JPY"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 14:48:00+00:00""}"
2026-04-09 14:48:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-2,100040.45732326996,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17136, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": -17136, ""GBP_USD"": -14922, ""USD_JPY"": 20008}","{""EUR_USD"": -1, ""GBP_USD"": -2, ""USD_JPY"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -2, ""timestamp_utc"": ""2026-04-09 14:48:00+00:00""}"
2026-04-09 14:48:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,1,100040.45732326996,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17136, ""GBP_USD"": -14922, ""USD_JPY"": 20007}","{""EUR_USD"": -17136, ""GBP_USD"": -14922, ""USD_JPY"": 20008}","{""EUR_USD"": -1, ""GBP_USD"": -2, ""USD_JPY"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 14:48:00+00:00""}"
2026-04-09 14:49:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,100042.03808326996,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17136, ""GBP_USD"": -14922, ""USD_JPY"": 20008}","{""EUR_USD"": -17137, ""GBP_USD"": -14923, ""USD_JPY"": 20008}","{""EUR_USD"": -1, ""GBP_USD"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 14:49:00+00:00""}"
2026-04-09 14:49:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-1,100042.03808326996,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17137, ""GBP_USD"": -14922, ""USD_JPY"": 20008}","{""EUR_USD"": -17137, ""GBP_USD"": -14923, ""USD_JPY"": 20008}","{""EUR_USD"": -1, ""GBP_USD"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 14:49:00+00:00""}"
2026-04-09 14:50:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,1,100040.69131618603,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17137, ""GBP_USD"": -14923, ""USD_JPY"": 20008}","{""EUR_USD"": -17136, ""GBP_USD"": -14921, ""USD_JPY"": 20008}","{""EUR_USD"": 1, ""GBP_USD"": 2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 14:50:00+00:00""}"
2026-04-09 14:50:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,2,100040.69131618603,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17136, ""GBP_USD"": -14923, ""USD_JPY"": 20008}","{""EUR_USD"": -17136, ""GBP_USD"": -14921, ""USD_JPY"": 20008}","{""EUR_USD"": 1, ""GBP_USD"": 2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": 2, ""timestamp_utc"": ""2026-04-09 14:50:00+00:00""}"
2026-04-09 14:51:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,1,100039.72960618603,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17136, ""GBP_USD"": -14921, ""USD_JPY"": 20008}","{""EUR_USD"": -17135, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": 1, ""GBP_USD"": 1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 14:51:00+00:00""}"
2026-04-09 14:51:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,1,100039.72960618603,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17135, ""GBP_USD"": -14921, ""USD_JPY"": 20008}","{""EUR_USD"": -17135, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": 1, ""GBP_USD"": 1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 14:51:00+00:00""}"
2026-04-09 14:51:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,-1,100039.72960618603,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17135, ""GBP_USD"": -14920, ""USD_JPY"": 20008}","{""EUR_USD"": -17135, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": 1, ""GBP_USD"": 1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 14:51:00+00:00""}"
2026-04-09 14:52:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-2,100045.1201530522,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17135, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": -17137, ""GBP_USD"": -14925, ""USD_JPY"": 20009}","{""EUR_USD"": -2, ""GBP_USD"": -5, ""USD_JPY"": 2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -2, ""timestamp_utc"": ""2026-04-09 14:52:00+00:00""}"
2026-04-09 14:52:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-5,100045.1201530522,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17137, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": -17137, ""GBP_USD"": -14925, ""USD_JPY"": 20009}","{""EUR_USD"": -2, ""GBP_USD"": -5, ""USD_JPY"": 2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -5, ""timestamp_utc"": ""2026-04-09 14:52:00+00:00""}"
2026-04-09 14:52:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,2,100045.1201530522,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17137, ""GBP_USD"": -14925, ""USD_JPY"": 20007}","{""EUR_USD"": -17137, ""GBP_USD"": -14925, ""USD_JPY"": 20009}","{""EUR_USD"": -2, ""GBP_USD"": -5, ""USD_JPY"": 2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": 2, ""timestamp_utc"": ""2026-04-09 14:52:00+00:00""}"
2026-04-09 14:53:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,1,100044.9045430522,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17137, ""GBP_USD"": -14925, ""USD_JPY"": 20009}","{""EUR_USD"": -17136, ""GBP_USD"": -14925, ""USD_JPY"": 20008}","{""EUR_USD"": 1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 14:53:00+00:00""}"
2026-04-09 14:53:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,-1,100044.9045430522,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17136, ""GBP_USD"": -14925, ""USD_JPY"": 20009}","{""EUR_USD"": -17136, ""GBP_USD"": -14925, ""USD_JPY"": 20008}","{""EUR_USD"": 1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 14:53:00+00:00""}"
2026-04-09 14:54:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,1,100042.59245697637,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17136, ""GBP_USD"": -14925, ""USD_JPY"": 20008}","{""EUR_USD"": -17135, ""GBP_USD"": -14924, ""USD_JPY"": 20008}","{""EUR_USD"": 1, ""GBP_USD"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 14:54:00+00:00""}"
2026-04-09 14:54:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,1,100042.59245697637,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17135, ""GBP_USD"": -14925, ""USD_JPY"": 20008}","{""EUR_USD"": -17135, ""GBP_USD"": -14924, ""USD_JPY"": 20008}","{""EUR_USD"": 1, ""GBP_USD"": 1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 14:54:00+00:00""}"
2026-04-09 14:55:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,7,100027.11583750724,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17135, ""GBP_USD"": -14924, ""USD_JPY"": 20008}","{""EUR_USD"": -17128, ""GBP_USD"": -14915, ""USD_JPY"": 20005}","{""EUR_USD"": 7, ""GBP_USD"": 9, ""USD_JPY"": -3}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": 7, ""timestamp_utc"": ""2026-04-09 14:55:00+00:00""}"
2026-04-09 14:55:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,9,100027.11583750724,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17128, ""GBP_USD"": -14924, ""USD_JPY"": 20008}","{""EUR_USD"": -17128, ""GBP_USD"": -14915, ""USD_JPY"": 20005}","{""EUR_USD"": 7, ""GBP_USD"": 9, ""USD_JPY"": -3}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": 9, ""timestamp_utc"": ""2026-04-09 14:55:00+00:00""}"
2026-04-09 14:55:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,-3,100027.11583750724,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17128, ""GBP_USD"": -14915, ""USD_JPY"": 20008}","{""EUR_USD"": -17128, ""GBP_USD"": -14915, ""USD_JPY"": 20005}","{""EUR_USD"": 7, ""GBP_USD"": 9, ""USD_JPY"": -3}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": -3, ""timestamp_utc"": ""2026-04-09 14:55:00+00:00""}"
2026-04-09 14:56:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,7,100012.79930379595,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17128, ""GBP_USD"": -14915, ""USD_JPY"": 20005}","{""EUR_USD"": -17121, ""GBP_USD"": -14908, ""USD_JPY"": 20002}","{""EUR_USD"": 7, ""GBP_USD"": 7, ""USD_JPY"": -3}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": 7, ""timestamp_utc"": ""2026-04-09 14:56:00+00:00""}"
2026-04-09 14:56:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,7,100012.79930379595,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17121, ""GBP_USD"": -14915, ""USD_JPY"": 20005}","{""EUR_USD"": -17121, ""GBP_USD"": -14908, ""USD_JPY"": 20002}","{""EUR_USD"": 7, ""GBP_USD"": 7, ""USD_JPY"": -3}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": 7, ""timestamp_utc"": ""2026-04-09 14:56:00+00:00""}"
2026-04-09 14:56:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,-3,100012.79930379595,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17121, ""GBP_USD"": -14908, ""USD_JPY"": 20005}","{""EUR_USD"": -17121, ""GBP_USD"": -14908, ""USD_JPY"": 20002}","{""EUR_USD"": 7, ""GBP_USD"": 7, ""USD_JPY"": -3}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": -3, ""timestamp_utc"": ""2026-04-09 14:56:00+00:00""}"
2026-04-09 14:57:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-1,100021.0775319033,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17121, ""GBP_USD"": -14908, ""USD_JPY"": 20002}","{""EUR_USD"": -17122, ""GBP_USD"": -14913, ""USD_JPY"": 20004}","{""EUR_USD"": -1, ""GBP_USD"": -5, ""USD_JPY"": 2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 14:57:00+00:00""}"
2026-04-09 14:57:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-5,100021.0775319033,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17122, ""GBP_USD"": -14908, ""USD_JPY"": 20002}","{""EUR_USD"": -17122, ""GBP_USD"": -14913, ""USD_JPY"": 20004}","{""EUR_USD"": -1, ""GBP_USD"": -5, ""USD_JPY"": 2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -5, ""timestamp_utc"": ""2026-04-09 14:57:00+00:00""}"
2026-04-09 14:57:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,2,100021.0775319033,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17122, ""GBP_USD"": -14913, ""USD_JPY"": 20002}","{""EUR_USD"": -17122, ""GBP_USD"": -14913, ""USD_JPY"": 20004}","{""EUR_USD"": -1, ""GBP_USD"": -5, ""USD_JPY"": 2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": 2, ""timestamp_utc"": ""2026-04-09 14:57:00+00:00""}"
2026-04-09 14:58:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,4,100013.37956152191,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17122, ""GBP_USD"": -14913, ""USD_JPY"": 20004}","{""EUR_USD"": -17118, ""GBP_USD"": -14910, ""USD_JPY"": 20002}","{""EUR_USD"": 4, ""GBP_USD"": 3, ""USD_JPY"": -2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": 4, ""timestamp_utc"": ""2026-04-09 14:58:00+00:00""}"
2026-04-09 14:58:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,3,100013.37956152191,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17118, ""GBP_USD"": -14913, ""USD_JPY"": 20004}","{""EUR_USD"": -17118, ""GBP_USD"": -14910, ""USD_JPY"": 20002}","{""EUR_USD"": 4, ""GBP_USD"": 3, ""USD_JPY"": -2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": 3, ""timestamp_utc"": ""2026-04-09 14:58:00+00:00""}"
2026-04-09 14:58:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,-2,100013.37956152191,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17118, ""GBP_USD"": -14910, ""USD_JPY"": 20004}","{""EUR_USD"": -17118, ""GBP_USD"": -14910, ""USD_JPY"": 20002}","{""EUR_USD"": 4, ""GBP_USD"": 3, ""USD_JPY"": -2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": -2, ""timestamp_utc"": ""2026-04-09 14:58:00+00:00""}"
2026-04-09 15:00:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,2,100008.5278485648,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17118, ""GBP_USD"": -14910, ""USD_JPY"": 20002}","{""EUR_USD"": -17116, ""GBP_USD"": -14909, ""USD_JPY"": 20001}","{""EUR_USD"": 2, ""GBP_USD"": 1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": 2, ""timestamp_utc"": ""2026-04-09 15:00:00+00:00""}"
2026-04-09 15:00:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,1,100008.5278485648,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17116, ""GBP_USD"": -14910, ""USD_JPY"": 20002}","{""EUR_USD"": -17116, ""GBP_USD"": -14909, ""USD_JPY"": 20001}","{""EUR_USD"": 2, ""GBP_USD"": 1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": 1, ""timestamp_utc"": ""2026-04-09 15:00:00+00:00""}"
2026-04-09 15:00:00+00:00,HISTORICAL_REPLAY_FILL,USD_JPY,-1,100008.5278485648,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17116, ""GBP_USD"": -14909, ""USD_JPY"": 20002}","{""EUR_USD"": -17116, ""GBP_USD"": -14909, ""USD_JPY"": 20001}","{""EUR_USD"": 2, ""GBP_USD"": 1, ""USD_JPY"": -1}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""USD_JPY"", ""units"": -1, ""timestamp_utc"": ""2026-04-09 15:00:00+00:00""}"
2026-04-09 15:01:00+00:00,HISTORICAL_REPLAY_FILL,EUR_USD,-3,100015.40258457205,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17116, ""GBP_USD"": -14909, ""USD_JPY"": 20001}","{""EUR_USD"": -17119, ""GBP_USD"": -14912, ""USD_JPY"": 20003}","{""EUR_USD"": -3, ""GBP_USD"": -3, ""USD_JPY"": 2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""EUR_USD"", ""units"": -3, ""timestamp_utc"": ""2026-04-09 15:01:00+00:00""}"
2026-04-09 15:01:00+00:00,HISTORICAL_REPLAY_FILL,GBP_USD,-3,100015.40258457205,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17119, ""GBP_USD"": -14909, ""USD_JPY"": 20001}","{""EUR_USD"": -17119, ""GBP_USD"": -14912, ""USD_JPY"": 20003}","{""EUR_USD"": -3, ""GBP_USD"": -3, ""USD_JPY"": 2}","{""mode"": ""historical_replay"", ""filled"": true, ""instrument"": ""GBP_USD"", ""units"": -3, ""timestamp_utc"": ""2026-04-09 15:01:00+00:00""}"
