timestamp_utc,nav,benchmark_index,regime_bull,signal_json,target_position_json,current_positions_json,target_units_json,order_deltas_json
2026-04-09 13:48:00+00:00,100001.2742264838,0.9998342470385357,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11404, ""GBP_USD"": 9930, ""USD_JPY"": -13334}","{""EUR_USD"": 11405, ""GBP_USD"": 9930, ""USD_JPY"": -13333}","{""EUR_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 13:49:00+00:00,100003.20859061727,0.9997666951218537,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9930, ""USD_JPY"": -13333}","{""EUR_USD"": 11405, ""GBP_USD"": 9931, ""USD_JPY"": -13333}","{""GBP_USD"": 1}"
2026-04-09 13:50:00+00:00,100000.0899587694,0.9998647104143447,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9931, ""USD_JPY"": -13333}","{""EUR_USD"": 11405, ""GBP_USD"": 9931, ""USD_JPY"": -13333}",{}
2026-04-09 13:51:00+00:00,99982.37926152487,1.0001663102183387,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11405, ""GBP_USD"": 9931, ""USD_JPY"": -13333}","{""EUR_USD"": 11408, ""GBP_USD"": 9935, ""USD_JPY"": -13330}","{""EUR_USD"": 3, ""GBP_USD"": 4, ""USD_JPY"": 3}"
2026-04-09 13:52:00+00:00,99980.39496089565,1.0002713221804767,True,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11408, ""GBP_USD"": 9935, ""USD_JPY"": -13330}","{""EUR_USD"": 17113, ""GBP_USD"": 14902, ""USD_JPY"": -19996}","{""EUR_USD"": 5705, ""GBP_USD"": 4967, ""USD_JPY"": -6666}"
2026-04-09 13:53:00+00:00,99991.4341930001,1.0001321317966996,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 17113, ""GBP_USD"": 14902, ""USD_JPY"": -19996}","{""EUR_USD"": 11408, ""GBP_USD"": 9933, ""USD_JPY"": -13332}","{""EUR_USD"": -5705, ""GBP_USD"": -4969, ""USD_JPY"": 6664}"
2026-04-09 13:54:00+00:00,99986.87697804462,1.0002293421625938,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11408, ""GBP_USD"": 9933, ""USD_JPY"": -13332}","{""EUR_USD"": 11409, ""GBP_USD"": 9934, ""USD_JPY"": -13331}","{""EUR_USD"": 1, ""GBP_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 13:55:00+00:00,99988.04653289131,1.0002550378962538,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11409, ""GBP_USD"": 9934, ""USD_JPY"": -13331}","{""EUR_USD"": 11409, ""GBP_USD"": 9933, ""USD_JPY"": -13331}","{""GBP_USD"": -1}"
2026-04-09 13:56:00+00:00,99991.07953693236,1.00020686613532,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 11409, ""GBP_USD"": 9933, ""USD_JPY"": -13331}","{""EUR_USD"": 11408, ""GBP_USD"": 9932, ""USD_JPY"": 13332}","{""EUR_USD"": -1, ""GBP_USD"": -1, ""USD_JPY"": 26663}"
2026-04-09 13:57:00+00:00,99990.73429156166,1.0004217815366059,True,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 11408, ""GBP_USD"": 9932, ""USD_JPY"": 13332}","{""EUR_USD"": 17116, ""GBP_USD"": 14899, ""USD_JPY"": 19998}","{""EUR_USD"": 5708, ""GBP_USD"": 4967, ""USD_JPY"": 6666}"
2026-04-09 13:58:00+00:00,99987.78093065135,1.0004513161509574,True,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 17116, ""GBP_USD"": 14899, ""USD_JPY"": 19998}","{""EUR_USD"": 17117, ""GBP_USD"": 14900, ""USD_JPY"": 19997}","{""EUR_USD"": 1, ""GBP_USD"": 1, ""USD_JPY"": -1}"
2026-04-09 13:59:00+00:00,99989.61478485266,1.0005503840397667,True,"{""EURUSD"": -1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 17117, ""GBP_USD"": 14900, ""USD_JPY"": 19997}","{""EUR_USD"": -17118, ""GBP_USD"": 14900, ""USD_JPY"": 19997}","{""EUR_USD"": -34235}"
2026-04-09 14:00:00+00:00,99987.82229576084,1.000573664993637,True,"{""EURUSD"": -1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17118, ""GBP_USD"": 14900, ""USD_JPY"": 19997}","{""EUR_USD"": -17119, ""GBP_USD"": 14902, ""USD_JPY"": 19997}","{""EUR_USD"": -1, ""GBP_USD"": 2}"
2026-04-09 14:01:00+00:00,99985.14890329758,1.0004396137565919,True,"{""EURUSD"": -1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17119, ""GBP_USD"": 14902, ""USD_JPY"": 19997}","{""EUR_USD"": -17116, ""GBP_USD"": 14899, ""USD_JPY"": 19997}","{""EUR_USD"": 3, ""GBP_USD"": -3}"
2026-04-09 14:02:00+00:00,99984.55540761922,1.0004480345271407,False,"{""EURUSD"": -1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17116, ""GBP_USD"": 14899, ""USD_JPY"": 19997}","{""EUR_USD"": -11408, ""GBP_USD"": 9931, ""USD_JPY"": 13331}","{""EUR_USD"": 5708, ""GBP_USD"": -4968, ""USD_JPY"": -6666}"
2026-04-09 14:03:00+00:00,99984.80080787058,1.0003946617020443,False,"{""EURUSD"": -1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11408, ""GBP_USD"": 9931, ""USD_JPY"": 13331}","{""EUR_USD"": -11407, ""GBP_USD"": 9929, ""USD_JPY"": 13331}","{""EUR_USD"": 1, ""GBP_USD"": -2}"
2026-04-09 14:04:00+00:00,99986.00420712397,1.0004544120224828,False,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11407, ""GBP_USD"": 9929, ""USD_JPY"": 13331}","{""EUR_USD"": -11409, ""GBP_USD"": -9931, ""USD_JPY"": 13331}","{""EUR_USD"": -2, ""GBP_USD"": -19860}"
2026-04-09 14:05:00+00:00,99981.91485784577,1.0003320631798032,False,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11409, ""GBP_USD"": -9931, ""USD_JPY"": 13331}","{""EUR_USD"": -11408, ""GBP_USD"": -9929, ""USD_JPY"": 13330}","{""EUR_USD"": 1, ""GBP_USD"": 2, ""USD_JPY"": -1}"
2026-04-09 14:06:00+00:00,99981.32323181567,1.0002949127214995,False,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11408, ""GBP_USD"": -9929, ""USD_JPY"": 13330}","{""EUR_USD"": -11408, ""GBP_USD"": -9929, ""USD_JPY"": 13330}",{}
2026-04-09 14:07:00+00:00,99978.73806271168,1.0001340512370451,False,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11408, ""GBP_USD"": -9929, ""USD_JPY"": 13330}","{""EUR_USD"": -11406, ""GBP_USD"": -9930, ""USD_JPY"": 13330}","{""EUR_USD"": 2, ""GBP_USD"": -1}"
2026-04-09 14:08:00+00:00,99975.71273059324,0.9999985139816678,False,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11406, ""GBP_USD"": -9930, ""USD_JPY"": 13330}","{""EUR_USD"": -11405, ""GBP_USD"": -9929, ""USD_JPY"": 13330}","{""EUR_USD"": 1, ""GBP_USD"": 1}"
2026-04-09 14:09:00+00:00,99977.93075344911,1.000115785595046,False,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11405, ""GBP_USD"": -9929, ""USD_JPY"": 13330}","{""EUR_USD"": -11406, ""GBP_USD"": -9930, ""USD_JPY"": 13330}","{""EUR_USD"": -1, ""GBP_USD"": -1}"
2026-04-09 14:10:00+00:00,99975.83423214905,1.000085817558681,False,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11406, ""GBP_USD"": -9930, ""USD_JPY"": 13330}","{""EUR_USD"": -11405, ""GBP_USD"": -9929, ""USD_JPY"": 13330}","{""EUR_USD"": 1, ""GBP_USD"": 1}"
2026-04-09 14:11:00+00:00,99984.83658672994,1.0002179493553807,False,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11405, ""GBP_USD"": -9929, ""USD_JPY"": 13330}","{""EUR_USD"": -11410, ""GBP_USD"": -9931, ""USD_JPY"": 13331}","{""EUR_USD"": -5, ""GBP_USD"": -2, ""USD_JPY"": 1}"
2026-04-09 14:12:00+00:00,99975.29512961944,1.0000613601736312,False,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11410, ""GBP_USD"": -9931, ""USD_JPY"": 13331}","{""EUR_USD"": -11407, ""GBP_USD"": -9927, ""USD_JPY"": 13330}","{""EUR_USD"": 3, ""GBP_USD"": 4, ""USD_JPY"": -1}"
2026-04-09 14:13:00+00:00,99979.34427231603,1.0001775172732603,False,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11407, ""GBP_USD"": -9927, ""USD_JPY"": 13330}","{""EUR_USD"": -11408, ""GBP_USD"": -9929, ""USD_JPY"": 13330}","{""EUR_USD"": -1, ""GBP_USD"": -2}"
2026-04-09 14:14:00+00:00,99981.00686231602,1.0001765265943723,False,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11408, ""GBP_USD"": -9929, ""USD_JPY"": 13330}","{""EUR_USD"": -11408, ""GBP_USD"": -9930, ""USD_JPY"": 13330}","{""GBP_USD"": -1}"
2026-04-09 14:15:00+00:00,99985.85356128788,1.0003047575929498,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11408, ""GBP_USD"": -9930, ""USD_JPY"": 13330}","{""EUR_USD"": -17116, ""GBP_USD"": -14897, ""USD_JPY"": 19997}","{""EUR_USD"": -5708, ""GBP_USD"": -4967, ""USD_JPY"": 6667}"
2026-04-09 14:16:00+00:00,99986.36704128787,1.0003045718406585,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17116, ""GBP_USD"": -14897, ""USD_JPY"": 19997}","{""EUR_USD"": -17116, ""GBP_USD"": -14897, ""USD_JPY"": 19997}",{}
2026-04-09 14:17:00+00:00,99982.45448130234,1.0002187542819772,False,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17116, ""GBP_USD"": -14897, ""USD_JPY"": 19997}","{""EUR_USD"": -11410, ""GBP_USD"": -9930, ""USD_JPY"": 13330}","{""EUR_USD"": 5706, ""GBP_USD"": 4967, ""USD_JPY"": -6667}"
2026-04-09 14:18:00+00:00,99986.15767698913,1.0003164599873153,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11410, ""GBP_USD"": -9930, ""USD_JPY"": 13330}","{""EUR_USD"": -17117, ""GBP_USD"": -14897, ""USD_JPY"": 19997}","{""EUR_USD"": -5707, ""GBP_USD"": -4967, ""USD_JPY"": 6667}"
2026-04-09 14:19:00+00:00,99988.09210146815,1.0003843214911499,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17117, ""GBP_USD"": -14897, ""USD_JPY"": 19997}","{""EUR_USD"": -17118, ""GBP_USD"": -14898, ""USD_JPY"": 19997}","{""EUR_USD"": -1, ""GBP_USD"": -1}"
2026-04-09 14:20:00+00:00,99984.12234290311,1.0003921230873936,True,"{""EURUSD"": -1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17118, ""GBP_USD"": -14898, ""USD_JPY"": 19997}","{""EUR_USD"": -17115, ""GBP_USD"": 14896, ""USD_JPY"": 19996}","{""EUR_USD"": 3, ""GBP_USD"": 29794, ""USD_JPY"": -1}"
2026-04-09 14:21:00+00:00,99984.21629535011,1.000452492582137,True,"{""EURUSD"": -1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17115, ""GBP_USD"": 14896, ""USD_JPY"": 19996}","{""EUR_USD"": -17117, ""GBP_USD"": 14898, ""USD_JPY"": 19996}","{""EUR_USD"": -2, ""GBP_USD"": 2}"
2026-04-09 14:22:00+00:00,99985.80000168485,1.0004783740680885,True,"{""EURUSD"": -1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17117, ""GBP_USD"": 14898, ""USD_JPY"": 19996}","{""EUR_USD"": -17116, ""GBP_USD"": 14896, ""USD_JPY"": 19997}","{""EUR_USD"": 1, ""GBP_USD"": -2, ""USD_JPY"": 1}"
2026-04-09 14:23:00+00:00,99983.25663126474,1.000487847434956,False,"{""EURUSD"": -1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17116, ""GBP_USD"": 14896, ""USD_JPY"": 19997}","{""EUR_USD"": -11407, ""GBP_USD"": 9929, ""USD_JPY"": 13331}","{""EUR_USD"": 5709, ""GBP_USD"": -4967, ""USD_JPY"": -6666}"
2026-04-09 14:24:00+00:00,99981.26736644679,1.0004815318570444,False,"{""EURUSD"": -1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11407, ""GBP_USD"": 9929, ""USD_JPY"": 13331}","{""EUR_USD"": -11406, ""GBP_USD"": 9930, ""USD_JPY"": 13330}","{""EUR_USD"": 1, ""GBP_USD"": 1, ""USD_JPY"": -1}"
2026-04-09 14:25:00+00:00,99982.1998414026,1.0004946583523115,False,"{""EURUSD"": -1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11406, ""GBP_USD"": 9930, ""USD_JPY"": 13330}","{""EUR_USD"": -11406, ""GBP_USD"": 9929, ""USD_JPY"": 13330}","{""GBP_USD"": -1}"
2026-04-09 14:26:00+00:00,99982.62846528641,1.000567535168017,True,"{""EURUSD"": -1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -11406, ""GBP_USD"": 9929, ""USD_JPY"": 13330}","{""EUR_USD"": -17110, ""GBP_USD"": 14895, ""USD_JPY"": 19996}","{""EUR_USD"": -5704, ""GBP_USD"": 4966, ""USD_JPY"": 6666}"
2026-04-09 14:27:00+00:00,99981.63949497238,1.0006036949474324,True,"{""EURUSD"": -1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17110, ""GBP_USD"": 14895, ""USD_JPY"": 19996}","{""EUR_USD"": -17111, ""GBP_USD"": 14897, ""USD_JPY"": 19996}","{""EUR_USD"": -1, ""GBP_USD"": 2}"
2026-04-09 14:28:00+00:00,99986.40652607303,1.000690565102432,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17111, ""GBP_USD"": 14897, ""USD_JPY"": 19996}","{""EUR_USD"": -17113, ""GBP_USD"": -14896, ""USD_JPY"": 19997}","{""EUR_USD"": -2, ""GBP_USD"": -29793, ""USD_JPY"": 1}"
2026-04-09 14:29:00+00:00,99983.85730746076,1.0007165085058143,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17113, ""GBP_USD"": -14896, ""USD_JPY"": 19997}","{""EUR_USD"": -17111, ""GBP_USD"": -14895, ""USD_JPY"": 19996}","{""EUR_USD"": 2, ""GBP_USD"": 1, ""USD_JPY"": -1}"
2026-04-09 14:30:00+00:00,100000.73844268871,1.0009221362925242,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17111, ""GBP_USD"": -14895, ""USD_JPY"": 19996}","{""EUR_USD"": -17119, ""GBP_USD"": -14902, ""USD_JPY"": 20000}","{""EUR_USD"": -8, ""GBP_USD"": -7, ""USD_JPY"": 4}"
2026-04-09 14:31:00+00:00,100011.01552341957,1.0011615090788597,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17119, ""GBP_USD"": -14902, ""USD_JPY"": 20000}","{""EUR_USD"": -17123, ""GBP_USD"": -14906, ""USD_JPY"": 20002}","{""EUR_USD"": -4, ""GBP_USD"": -4, ""USD_JPY"": 2}"
2026-04-09 14:32:00+00:00,100014.25786850884,1.001153955152338,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17123, ""GBP_USD"": -14906, ""USD_JPY"": 20002}","{""EUR_USD"": -17124, ""GBP_USD"": -14908, ""USD_JPY"": 20002}","{""EUR_USD"": -1, ""GBP_USD"": -2}"
2026-04-09 14:33:00+00:00,100012.36063552983,1.001142190840542,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17124, ""GBP_USD"": -14908, ""USD_JPY"": 20002}","{""EUR_USD"": -17123, ""GBP_USD"": -14907, ""USD_JPY"": 20002}","{""EUR_USD"": 1, ""GBP_USD"": 1}"
2026-04-09 14:34:00+00:00,100016.73130994094,1.0010531535754745,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17123, ""GBP_USD"": -14907, ""USD_JPY"": 20002}","{""EUR_USD"": -17127, ""GBP_USD"": -14910, ""USD_JPY"": 20003}","{""EUR_USD"": -4, ""GBP_USD"": -3, ""USD_JPY"": 1}"
2026-04-09 14:35:00+00:00,100017.75892994093,1.0010527820708917,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17127, ""GBP_USD"": -14910, ""USD_JPY"": 20003}","{""EUR_USD"": -17128, ""GBP_USD"": -14910, ""USD_JPY"": 20003}","{""EUR_USD"": -1}"
2026-04-09 14:36:00+00:00,100037.43295811611,1.0012197733809658,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17128, ""GBP_USD"": -14910, ""USD_JPY"": 20003}","{""EUR_USD"": -17136, ""GBP_USD"": -14921, ""USD_JPY"": 20007}","{""EUR_USD"": -8, ""GBP_USD"": -11, ""USD_JPY"": 4}"
2026-04-09 14:37:00+00:00,100034.03334660825,1.001296055655349,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17136, ""GBP_USD"": -14921, ""USD_JPY"": 20007}","{""EUR_USD"": -17135, ""GBP_USD"": -14917, ""USD_JPY"": 20006}","{""EUR_USD"": 1, ""GBP_USD"": 4, ""USD_JPY"": -1}"
2026-04-09 14:38:00+00:00,100030.49998658766,1.0012100523443765,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17135, ""GBP_USD"": -14917, ""USD_JPY"": 20006}","{""EUR_USD"": -17133, ""GBP_USD"": -14916, ""USD_JPY"": 20006}","{""EUR_USD"": 2, ""GBP_USD"": 1}"
2026-04-09 14:39:00+00:00,100018.86591727183,1.0010772394559413,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17133, ""GBP_USD"": -14916, ""USD_JPY"": 20006}","{""EUR_USD"": -17127, ""GBP_USD"": -14912, ""USD_JPY"": 20003}","{""EUR_USD"": 6, ""GBP_USD"": 4, ""USD_JPY"": -3}"
2026-04-09 14:40:00+00:00,100017.01391816612,1.001059221483664,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17127, ""GBP_USD"": -14912, ""USD_JPY"": 20003}","{""EUR_USD"": -17126, ""GBP_USD"": -14911, ""USD_JPY"": 20003}","{""EUR_USD"": 1, ""GBP_USD"": 1}"
