Date,META,AAPL,AMZN,NFLX,GOOGL
2021-12-28,346.22,175.606,170.661,61.071,146.157
2021-12-29,342.94,175.694,169.201,61.054,146.126
2021-12-30,344.36,174.537,168.644,61.209,145.671
2021-12-31,336.35,173.918,166.717,60.244,144.329
2022-01-03,338.54,178.268,170.404,59.737,144.468
2022-01-04,336.53,176.011,167.522,59.115,143.878
2022-01-05,324.17,171.326,164.357,56.752,137.278
2022-01-06,332.46,168.467,163.254,55.329,137.251
2022-01-07,331.79,168.635,162.554,54.106,136.523
2022-01-10,328.07,168.655,161.486,53.985,138.169
2022-01-11,334.37,171.482,165.362,54.084,139.231
2022-01-12,333.26,171.923,165.207,53.722,140.919
2022-01-13,326.48,168.655,161.214,51.92,138.087
2022-01-14,331.9,169.521,162.138,52.569,138.976
2022-01-18,318.15,166.306,158.918,51.08,135.507
2022-01-19,319.59,162.819,156.299,51.586,134.628
2022-01-20,316.56,161.13,151.668,50.825,132.827
2022-01-21,303.17,159.067,142.643,39.75,129.881
2022-01-24,308.71,158.29,144.544,38.715,130.332
2022-01-25,300.15,156.503,139.986,36.642,126.476
2022-01-26,294.63,156.415,138.872,35.97,128.766
2022-01-27,294.64,155.955,139.638,38.67,128.539
2022-01-28,301.71,166.825,143.978,38.436,132.869
2022-01-31,313.26,171.187,149.574,42.714,134.815
2022-02-01,319.0,171.02,151.194,45.713,137.147
2022-02-02,323.0,172.229,150.612,42.948,147.465
2022-02-03,237.76,169.352,138.846,40.56,142.574
2022-02-04,237.09,169.064,157.64,41.017,142.775
2022-02-07,224.91,168.348,157.936,40.21,138.698
2022-02-08,220.18,171.453,161.414,40.353,138.895
2022-02-09,232.0,172.877,161.19,41.289,141.081
2022-02-10,228.07,168.802,159.004,40.627,138.12
2022-02-11,219.55,165.382,153.294,39.131,133.797
2022-02-14,217.7,165.618,155.167,39.657,135.037
2022-02-15,221.0,169.461,156.51,40.746,136.114
2022-02-16,216.54,169.223,158.1,39.808,137.241
2022-02-17,207.71,165.618,154.652,38.667,132.061
2022-02-18,206.16,164.067,152.602,39.129,129.932
2022-02-22,202.08,161.15,150.198,37.738,129.345
2022-02-23,198.45,156.987,144.827,36.746,127.127
2022-02-24,207.6,159.599,151.358,39.003,132.211
2022-02-25,210.48,161.671,153.788,39.08,133.974
2022-02-28,211.03,161.935,153.563,39.452,134.569
2022-03-01,203.49,160.049,151.142,38.624,133.578
2022-03-02,208.11,163.349,152.052,38.003,134.086
2022-03-03,202.97,163.025,147.898,36.807,133.416
2022-03-04,200.06,160.02,145.641,36.173,131.429
2022-03-07,187.47,156.23,137.453,35.026,125.922
2022-03-08,190.29,154.402,136.014,34.176,126.645
2022-03-09,198.5,159.803,139.279,35.879,132.938
2022-03-10,195.21,155.461,146.818,35.677,131.952
2022-03-11,187.61,151.742,145.524,34.032,129.401
2022-03-14,186.63,147.713,141.853,33.101,125.496
2022-03-15,192.03,152.094,147.366,34.375,128.731
2022-03-16,203.63,156.513,153.104,35.753,132.8
2022-03-17,207.84,157.516,157.239,37.14,133.356
2022-03-18,216.49,160.816,161.251,38.06,135.635
2022-03-21,211.49,162.192,161.492,37.459,135.611
2022-03-22,216.65,165.559,164.889,38.292,139.363
2022-03-23,213.46,166.925,163.408,37.449,137.776
2022-03-24,219.57,170.707,163.65,37.571,141.061
2022-03-25,221.82,171.345,164.773,37.385,141.161
2022-03-28,223.59,172.21,168.99,37.851,140.945
2022-03-29,229.86,175.507,169.315,39.182,141.991
2022-03-30,227.85,174.34,166.301,38.147,141.425
2022-03-31,222.36,171.236,162.998,37.459,138.566
2022-04-01,224.85,170.942,163.56,37.347,139.644
2022-04-04,233.89,174.997,168.346,39.15,142.456
2022-04-05,231.84,171.68,164.055,38.015,140.083
2022-04-06,223.3,168.517,158.756,36.835,136.054
2022-04-07,222.95,168.82,157.784,36.215,135.397
2022-04-08,222.33,166.806,154.46,35.588,132.807
2022-04-11,216.46,162.552,151.122,34.8,128.358
2022-04-12,214.14,164.421,150.788,34.41,127.253
2022-04-13,214.99,167.111,155.541,35.043,129.425
2022-04-14,210.18,162.102,151.706,34.113,126.272
2022-04-18,210.77,161.885,152.785,33.786,127.215
2022-04-19,217.31,164.167,158.116,34.861,129.54
2022-04-20,200.42,163.997,153.998,22.619,127.578
2022-04-21,188.07,163.213,148.296,21.822,124.363
2022-04-22,184.11,158.664,144.35,21.552,119.204
2022-04-25,186.99,159.736,146.074,20.991,122.629
2022-04-26,180.95,153.773,139.391,19.84,118.222
2022-04-27,174.95,153.546,138.167,18.854,113.881
2022-04-28,205.73,160.483,144.596,19.952,118.094
2022-04-29,200.47,154.609,124.282,19.036,113.698
2022-05-02,211.13,154.913,124.5,19.946,116.162
2022-05-03,212.03,156.405,124.254,19.987,116.91
2022-05-04,223.41,162.819,125.929,20.401,121.819
2022-05-05,208.28,153.744,116.407,18.832,116.085
2022-05-06,203.77,154.472,114.772,18.097,115.328
2022-05-09,196.21,149.344,108.789,17.31,112.105
2022-05-10,197.65,151.752,108.859,17.766,113.982
2022-05-11,188.74,143.887,105.372,16.637,113.192
2022-05-12,191.24,140.014,106.931,17.431,112.437
2022-05-13,198.62,144.484,113.055,18.764,115.631
2022-05-16,200.04,142.941,110.81,18.651,114.032
2022-05-17,202.62,146.573,115.368,19.056,116.052
2022-05-18,192.24,138.304,107.112,17.719,111.495
2022-05-19,191.29,134.897,107.319,18.348,109.985
2022-05-20,193.54,135.132,107.591,18.635,108.515
2022-05-23,196.23,140.552,107.557,18.744,111.085
2022-05-24,181.28,137.855,104.1,18.034,105.588
2022-05-25,183.83,138.01,106.775,18.783,105.423
2022-05-26,191.63,141.211,111.078,19.14,107.402
2022-05-27,195.13,146.969,115.146,19.519,111.91
2022-05-31,193.64,146.182,120.21,19.744,113.351
2022-06-01,188.64,146.056,121.684,19.291,113.48
2022-06-02,198.86,148.508,125.511,20.509,117.197
2022-06-03,190.78,142.783,122.35,19.898,114.127
2022-06-06,194.25,143.529,124.79,19.714,116.398
2022-06-07,195.65,146.056,123.0,19.861,116.726
2022-06-08,196.64,145.319,121.18,20.283,116.771
2022-06-09,184.0,140.093,116.15,19.277,114.421
2022-06-10,175.57,134.68,109.65,18.294,110.761
2022-06-13,164.26,129.525,103.67,16.969,106.008
2022-06-14,163.73,130.389,102.31,16.754,106.33
2022-06-15,169.35,133.01,107.67,18.011,109.368
2022-06-16,160.87,127.738,103.66,17.335,105.651
2022-06-17,163.74,129.211,106.22,17.551,106.756
2022-06-21,157.05,133.445,108.68,17.091,111.141
2022-06-22,155.85,132.931,108.95,17.889,111.085
2022-06-23,158.75,135.801,112.44,18.171,111.836
2022-06-24,170.16,139.13,116.46,19.085,117.549
2022-06-27,169.49,139.13,113.22,18.914,115.416
2022-06-28,160.68,134.986,107.4,17.96,111.604
2022-06-29,163.94,136.743,108.92,17.836,111.298
2022-06-30,161.25,134.279,106.21,17.487,108.57
2022-07-01,160.03,136.449,109.56,17.995,108.345
2022-07-05,168.19,139.031,113.5,18.588,112.854
2022-07-06,169.77,140.368,114.33,18.406,114.158
2022-07-07,172.19,143.738,116.33,18.927,118.354
2022-07-08,170.88,144.415,115.54,18.6975,118.923
2022-07-11,162.88,142.283,111.75,17.734,115.258
2022-07-12,163.27,143.254,109.22,17.445,113.608
2022-07-13,163.49,142.891,110.4,17.656,110.952
2022-07-14,158.05,145.817,110.63,17.478,109.968
2022-07-15,164.7,147.489,113.55,18.911,111.374
2022-07-18,167.23,144.444,113.76,19.092,108.636
2022-07-19,175.78,148.303,118.21,20.163,113.399
2022-07-20,183.09,150.307,122.77,21.644,113.488
2022-07-21,183.17,152.576,124.63,22.388,113.927
2022-07-22,169.27,151.337,122.42,22.044,107.51
2022-07-25,166.65,150.219,121.14,21.851,107.122
2022-07-26,159.15,148.894,114.81,21.391,104.641
2022-07-27,169.58,153.992,120.97,22.675,112.651
2022-07-28,160.72,154.54,122.28,22.602,113.808
2022-07-29,159.1,159.609,134.95,22.49,115.9
2022-08-01,159.93,158.626,135.39,22.621,114.445
2022-08-02,160.19,157.152,134.16,22.142,114.715
2022-08-03,168.8,163.165,139.52,22.673,117.654
2022-08-04,170.57,162.849,142.57,22.991,117.764
2022-08-05,167.11,162.622,140.8,22.678,117.046
2022-08-08,170.25,162.151,139.41,23.349,116.877
2022-08-09,168.53,162.201,137.83,22.994,116.209
2022-08-10,178.34,166.449,142.69,24.411,119.268
2022-08-11,177.49,165.712,140.64,24.27,118.411
2022-08-12,180.5,169.262,143.55,24.93,121.241
2022-08-15,180.89,170.333,143.18,24.911,121.639
2022-08-16,179.47,170.177,144.78,24.569,121.26
2022-08-17,174.85,171.672,142.1,24.115,119.118
2022-08-18,174.66,171.278,142.3,24.517,119.736
2022-08-19,167.96,168.692,138.23,24.116,116.787
2022-08-22,163.05,164.805,133.22,22.654,113.828
2022-08-23,161.11,164.472,133.62,22.455,113.448
2022-08-24,163.26,164.766,133.8,22.961,113.28
2022-08-25,168.78,167.226,137.28,23.398,116.229
2022-08-26,161.78,160.921,130.75,22.328,109.942
2022-08-29,159.17,158.718,129.79,22.457,109.025
2022-08-30,157.16,156.289,128.73,22.065,108.547
2022-08-31,162.93,154.627,126.77,22.356,107.829
2022-09-01,165.36,155.355,127.82,23.004,109.344
2022-09-02,160.32,153.241,127.51,22.611,107.46
2022-09-06,158.54,151.98,126.11,21.839,106.425
2022-09-07,160.39,153.388,129.48,22.896,109.055
2022-09-08,162.06,151.912,129.82,22.744,107.989
2022-09-09,169.15,154.774,133.27,23.357,110.251
2022-09-12,168.96,160.734,136.45,23.653,110.459
2022-09-13,153.13,151.301,126.82,21.813,103.943
2022-09-14,151.47,152.747,128.55,22.412,104.621
2022-09-15,149.55,149.857,126.28,23.538,102.538
2022-09-16,146.29,148.214,123.53,24.013,102.429
2022-09-19,148.02,151.932,124.66,24.363,102.698
2022-09-20,146.09,154.31,122.19,24.285,100.775
2022-09-21,142.12,151.184,118.54,23.687,98.9214
2022-09-22,142.82,150.221,117.31,23.705,99.778
2022-09-23,140.41,147.95,113.78,22.641,98.3833
2022-09-26,136.37,148.283,115.15,22.407,97.8155
2022-09-27,134.4,149.256,114.41,22.436,97.1478
2022-09-28,141.61,147.368,118.01,24.52,99.6887
2022-09-29,136.41,140.131,114.8,23.971,97.0681
2022-09-30,135.68,135.92,113.0,23.544,95.3045
2022-10-03,138.61,140.101,115.88,23.904,98.2837
2022-10-04,140.28,143.691,121.09,24.074,101.272
2022-10-05,138.98,143.984,120.95,23.673,101.064
2022-10-06,139.07,143.033,120.3,24.002,101.054
2022-10-07,133.45,137.78,114.56,22.475,98.3236
2022-10-10,133.79,138.103,113.67,22.998,97.5066
2022-10-11,128.54,136.686,112.21,21.429,96.829
2022-10-12,127.5,136.058,112.9,22.087,97.2077
2022-10-13,130.29,140.631,112.53,23.251,98.7022
2022-10-14,126.76,136.097,106.9,23.0,96.2112
2022-10-17,134.04,140.061,113.79,24.51,99.6089
2022-10-18,132.8,141.378,116.36,24.086,100.406
2022-10-19,133.23,141.488,115.07,27.238,99.2701
2022-10-20,131.53,141.026,115.25,26.816,99.6089
2022-10-21,130.01,144.84,119.32,28.957,100.765
2022-10-24,129.72,146.986,119.82,28.245,102.149
2022-10-25,137.51,149.827,120.6,29.102,104.103
2022-10-26,129.82,146.888,115.66,29.862,94.5871
2022-10-27,97.94,142.414,110.96,29.694,91.8869
2022-10-28,99.2,153.173,103.41,29.572,95.9421
2022-10-31,93.16,150.811,102.44,29.188,94.1687
2022-11-01,95.2,148.167,96.79,28.675,90.1432
2022-11-02,90.54,142.638,92.12,27.3,86.6559
2022-11-03,88.91,136.59,89.3,26.906,83.1287
2022-11-04,90.79,136.324,90.98,26.079,86.2672
2022-11-07,96.72,136.855,90.53,25.86,88.1705
2022-11-08,96.47,137.425,89.98,26.346,88.5789
2022-11-09,101.47,132.864,86.14,25.466,87.0046
2022-11-10,111.87,144.688,96.63,27.497,93.6007
2022-11-11,113.02,147.475,100.79,29.013,96.0618
2022-11-14,114.22,146.077,98.49,29.927,95.3543
2022-11-15,117.08,147.81,98.94,31.02,98.0844
2022-11-16,113.23,146.577,97.12,30.602,98.493
2022-11-17,111.45,148.479,94.85,29.528,98.0047
2022-11-18,112.05,149.042,94.14,28.798,97.078
2022-11-21,109.86,145.809,92.46,28.505,95.2547
2022-11-22,111.44,147.949,93.2,28.669,96.6994
2022-11-23,112.24,148.827,94.13,29.15,98.1044
2022-11-25,111.41,145.909,93.41,28.554,97.108
2022-11-28,108.78,142.076,93.95,28.117,95.7031
2022-11-29,109.46,139.071,92.42,28.096,94.8462
2022-11-30,118.1,145.829,96.54,30.553,100.625
2022-12-01,120.44,146.106,95.5,31.695,100.625
2022-12-02,123.49,145.614,94.13,32.041,100.077
2022-12-05,122.43,144.451,91.01,31.259,99.1207
2022-12-06,114.12,140.787,88.25,30.556,96.6297
2022-12-07,113.93,138.844,88.46,30.842,94.5971
2022-12-08,115.33,140.529,90.35,31.026,93.3716
2022-12-09,115.9,140.047,89.09,32.001,92.4947
2022-12-12,114.71,142.344,90.55,31.518,92.9729
2022-12-13,120.15,143.307,92.49,32.034,95.2846
2022-12-14,121.59,141.081,91.58,31.783,94.7266
2022-12-15,116.15,134.47,88.45,29.041,90.5317
2022-12-16,119.43,132.512,87.86,29.071,89.9339
2022-12-19,114.48,130.403,84.92,28.83,88.1205
2022-12-20,117.09,130.334,85.19,28.819,88.6984
2022-12-21,119.76,133.439,86.77,29.796,89.2564
2022-12-22,117.12,130.264,83.79,29.775,87.443
2022-12-23,118.04,129.9,85.25,29.4965,88.9077
2022-12-27,116.88,128.098,83.04,28.417,87.0743
2022-12-28,115.62,124.167,81.82,27.688,85.7093
2022-12-29,120.26,127.683,84.18,29.112,88.1305
2022-12-30,120.34,128.0,84.0,29.488,87.9113
2023-01-03,124.74,123.212,85.82,29.495,88.798
2023-01-04,127.37,124.481,85.14,30.941,87.7618
2023-01-05,126.94,123.163,83.12,30.97,85.8887
2023-01-06,130.02,127.693,86.08,31.555,87.0246
2023-01-09,129.47,128.216,87.36,31.517,87.7021
2023-01-10,132.99,128.788,89.87,32.754,88.1006
2023-01-11,132.89,131.507,95.09,32.726,91.1895
2023-01-12,136.71,131.429,95.27,33.013,90.8008
2023-01-13,136.98,132.757,98.12,33.282,91.7873
2023-01-17,135.36,133.92,96.05,32.622,90.9603
2023-01-18,133.02,133.202,95.46,32.633,90.7908
2023-01-19,136.15,133.261,93.68,31.578,92.7138
2023-01-20,139.37,135.822,97.25,34.25,97.666
2023-01-23,143.27,139.011,97.52,35.742,99.4295
2023-01-24,143.14,140.41,96.32,36.383,97.3471
2023-01-25,141.5,139.751,97.18,36.796,94.8761
2023-01-26,147.3,141.821,99.22,36.487,97.1677
2023-01-27,151.74,143.763,102.24,36.077,99.0111
2023-01-30,147.06,140.876,100.55,35.311,96.5899
2023-01-31,148.97,142.146,103.13,35.386,98.483
2023-02-01,153.12,143.267,105.15,36.199,100.067
2023-02-02,188.77,148.578,112.91,36.689,107.35
2023-02-03,186.53,152.203,103.39,36.59,104.401
2023-02-06,186.06,149.476,102.18,36.148,102.528
2023-02-07,191.62,152.352,102.11,36.295,107.252
2023-02-08,183.43,149.662,100.05,36.683,99.0111
2023-02-09,177.92,148.628,98.24,36.25,94.6668
2023-02-10,174.15,148.994,97.61,34.736,94.2284
2023-02-13,179.43,151.796,99.54,35.857,94.2683
2023-02-14,179.48,151.153,99.7,35.996,94.3381
2023-02-15,177.16,153.256,101.16,36.142,96.5899
2023-02-16,172.44,151.657,98.15,35.071,95.165
2023-02-17,172.88,150.512,97.2,34.796,94.0092
2023-02-21,172.08,146.496,94.58,33.75,91.4585
2023-02-22,171.12,146.921,95.79,33.488,91.3189
2023-02-23,172.04,147.404,95.82,32.365,90.5617
2023-02-24,170.39,144.75,93.5,31.715,88.808
2023-02-27,169.54,145.945,93.76,32.303,89.5454
2023-02-28,174.94,145.441,94.23,32.213,89.7348
2023-03-01,173.42,143.369,92.17,31.348,90.0336
2023-03-02,174.53,143.96,92.13,31.188,91.6676
2023-03-03,185.25,149.014,94.9,31.518,93.3117
2023-03-06,184.9,151.777,93.75,31.203,94.7864
2023-03-07,184.51,149.576,93.55,30.847,93.521
2023-03-08,184.97,150.828,93.92,31.179,93.9096
2023-03-09,181.69,148.578,92.25,29.778,91.9866
2023-03-10,179.51,146.516,90.73,29.276,90.3026
2023-03-13,180.9,148.459,92.43,29.351,90.781
2023-03-14,194.02,150.552,94.88,29.494,93.6306
2023-03-15,197.75,150.947,96.2,30.379,95.7628
2023-03-16,204.93,153.768,100.04,31.006,99.9574
2023-03-17,195.61,152.929,98.95,30.35,101.253
2023-03-20,197.81,155.297,97.71,30.513,100.854
2023-03-21,202.16,157.152,100.61,30.579,104.541
2023-03-22,199.81,155.721,98.7,29.39,102.996
2023-03-23,204.28,156.806,98.71,32.037,105.218
2023-03-24,206.01,158.11,98.13,32.839,105.059
2023-03-27,202.84,156.166,98.04,32.766,102.09
2023-03-28,200.68,155.544,97.24,32.352,100.665
2023-03-29,205.35,158.622,100.25,33.203,101.024
2023-03-30,207.84,160.191,102.0,33.843,100.525
2023-03-31,211.94,162.698,103.29,34.548,103.356
2023-04-03,213.07,163.95,102.41,34.828,103.983
2023-04-04,214.72,163.418,103.95,34.675,104.341
2023-04-05,211.48,161.571,101.1,34.235,104.093
2023-04-06,216.1,162.461,102.06,33.933,108.028
2023-04-10,214.75,159.865,102.17,33.899,106.055
2023-04-11,213.85,158.652,99.92,33.821,104.97
2023-04-12,214.0,157.961,97.83,33.103,104.262
2023-04-13,220.35,163.348,102.4,34.619,107.042
2023-04-14,221.49,163.003,102.51,33.863,108.477
2023-04-17,218.86,163.022,102.74,33.272,105.588
2023-04-18,217.89,164.247,102.3,33.37,104.123
2023-04-19,215.7,165.39,104.3,32.312,103.804
2023-04-20,213.07,164.424,103.81,32.535,104.91
2023-04-21,212.89,162.815,106.96,32.798,105.029
2023-04-24,212.79,163.122,106.21,32.902,105.588
2023-04-25,207.55,161.581,102.57,32.255,103.475
2023-04-26,209.4,161.571,104.98,32.115,103.336
2023-04-27,238.56,166.16,109.82,32.585,107.202
2023-04-28,240.32,167.413,105.45,32.993,106.952
2023-05-01,243.18,167.325,102.05,32.412,106.813
2023-05-02,239.24,166.288,103.63,31.755,104.94
2023-05-03,237.03,165.212,103.65,31.93,105.029
2023-05-04,233.52,163.576,104.0,32.078,104.311
2023-05-05,232.78,171.251,105.655,32.276,105.188
2023-05-08,233.27,171.182,105.83,33.121,107.38
2023-05-09,233.37,169.477,106.62,33.214,106.962
2023-05-10,233.08,171.236,110.19,33.542,111.346
2023-05-11,235.79,171.429,112.18,34.476,116.149
2023-05-12,233.81,170.501,110.26,33.989,117.085
2023-05-15,238.86,170.006,111.2,33.589,116.089
2023-05-16,238.82,170.006,113.4,33.375,119.079
2023-05-17,242.485,170.619,115.5,33.996,120.403
2023-05-18,246.85,172.952,118.15,37.129,122.386
2023-05-19,245.64,173.06,116.25,36.536,122.317
2023-05-22,248.32,172.111,115.01,36.301,124.598
2023-05-23,246.74,169.504,114.99,35.599,122.117
2023-05-24,249.21,169.778,116.75,36.485,120.463
2023-05-25,252.69,170.915,115.0,35.9,123.034
2023-05-26,262.04,173.324,120.11,37.888,124.16
2023-05-30,262.52,175.174,121.66,39.298,123.223
2023-05-31,264.72,175.124,120.58,39.523,122.426
2023-06-01,272.61,177.93,122.77,40.313,123.273
2023-06-02,272.61,178.78,124.25,40.047,124.22
2023-06-05,271.39,177.426,125.3,40.354,125.555
2023-06-06,271.12,177.06,126.61,39.929,126.85
2023-06-07,263.6,175.687,121.23,39.977,122.058
2023-06-08,264.58,178.403,124.25,40.937,121.699
2023-06-09,264.95,178.79,123.43,42.002,121.788
2023-06-12,271.05,181.586,126.57,42.397,123.193
2023-06-13,271.32,181.111,126.66,43.573,123.383
2023-06-14,273.35,181.743,126.42,44.086,123.223
2023-06-15,281.83,183.779,127.11,44.527,124.638
2023-06-16,281.0,182.702,125.49,43.196,123.083
2023-06-20,284.33,182.791,125.78,43.47,122.655
2023-06-21,281.64,181.753,124.83,42.445,120.114
2023-06-22,284.88,184.757,130.15,42.248,122.705
2023-06-23,288.73,184.441,129.33,42.402,121.898
2023-06-26,278.47,183.049,127.33,41.594,117.912
2023-06-27,287.05,185.805,129.18,41.708,117.902
2023-06-28,285.29,186.98,129.04,42.984,119.746
2023-06-29,281.53,187.315,127.9,42.824,118.669
2023-06-30,286.98,191.642,130.36,44.049,119.268
2023-07-03,286.02,190.151,130.22,44.144,119.467
2023-07-05,294.37,189.036,130.38,44.59,121.31
2023-07-06,291.99,189.509,128.36,43.884,119.676
2023-07-07,290.53,188.393,129.78,43.81,119.049
2023-07-10,294.1,186.347,127.13,44.171,116.03
2023-07-11,298.29,185.825,128.78,44.021,116.717
2023-07-12,309.34,187.495,130.8,44.405,118.501
2023-07-13,313.41,188.256,134.3,45.038,124.09
2023-07-14,308.87,188.403,134.68,44.191,124.967
2023-07-17,310.62,191.662,133.56,45.005,124.2
2023-07-18,312.05,191.406,132.83,47.48,123.313
2023-07-19,316.01,192.761,135.36,47.759,121.589
2023-07-20,302.52,190.813,129.96,43.742,118.769
2023-07-21,294.26,189.638,130.0,42.75,119.586
2023-07-24,291.61,190.439,128.8,42.837,121.091
2023-07-25,294.47,191.3,129.13,42.77,121.768
2023-07-26,298.57,192.168,128.15,42.267,128.803
2023-07-27,311.71,190.901,128.25,41.317,128.933
2023-07-28,325.48,193.482,132.21,42.578,132.102
2023-07-31,318.6,194.094,133.68,43.897,132.24
2023-08-01,322.71,193.258,131.69,43.862,131.075
2023-08-02,314.31,190.271,128.21,42.97,127.916
2023-08-03,313.19,188.877,128.91,43.1,127.986
2023-08-04,310.73,179.809,139.57,43.16,127.647
2023-08-07,316.56,176.706,142.22,44.076,131.055
2023-08-08,312.64,177.644,139.94,43.83,130.925
2023-08-09,305.21,176.054,137.85,42.89,129.191
2023-08-10,305.74,175.836,138.56,42.998,129.221
2023-08-11,301.64,175.895,138.41,42.166,129.092
2023-08-14,306.19,177.548,140.57,42.778,130.855
2023-08-15,301.95,175.559,137.67,42.37,129.311
2023-08-16,294.29,174.688,135.07,41.545,128.235
2023-08-17,285.09,172.146,133.98,40.3,129.451
2023-08-18,283.25,172.63,133.22,40.453,126.999
2023-08-21,289.9,173.965,134.68,40.829,127.906
2023-08-22,287.6,175.342,134.25,41.317,128.614
2023-08-23,294.24,179.188,135.52,42.755,131.892
2023-08-24,286.75,174.501,131.84,40.693,129.311
2023-08-25,285.5,176.707,133.26,41.603,129.411
2023-08-28,290.26,178.269,133.14,41.806,130.537
2023-08-29,297.99,182.158,134.91,42.999,134.084
2023-08-30,295.1,185.649,135.07,43.467,135.389
2023-08-31,295.89,185.869,138.01,43.368,135.679
2023-09-01,296.38,187.441,138.12,43.988,135.169
2023-09-05,300.15,187.679,137.27,44.868,135.279
2023-09-06,299.17,180.959,135.36,44.576,133.974
2023-09-07,298.67,175.667,137.85,44.314,134.772
2023-09-08,297.89,176.281,138.23,44.28,135.887
2023-09-11,307.56,177.448,143.1,44.536,136.426
2023-09-12,301.66,174.422,141.23,43.469,134.851
2023-09-13,305.06,172.354,144.85,41.224,136.216
2023-09-14,311.72,173.867,144.72,40.049,137.601
2023-09-15,300.31,173.144,140.39,39.694,136.903
2023-09-18,302.55,176.073,139.98,39.44,137.711
2023-09-19,305.07,177.161,137.63,39.62,137.541
2023-09-20,299.67,173.62,135.29,38.63,133.257
2023-09-21,295.73,172.077,129.33,38.415,129.968
2023-09-22,299.08,172.928,129.12,37.981,129.78
2023-09-25,300.83,174.202,131.27,38.48,130.636
2023-09-26,298.96,170.127,125.98,37.925,128.101
2023-09-27,297.74,168.614,125.98,37.759,130.068
2023-09-28,303.96,168.869,125.98,37.636,131.832
2023-09-29,300.21,169.386,127.12,37.76,130.388
2023-10-02,306.82,171.897,129.46,38.033,133.685
2023-10-03,300.94,170.562,124.72,37.675,131.952
2023-10-04,305.58,171.808,127.0,37.69,134.752
2023-10-05,304.79,173.046,125.96,37.259,134.582
2023-10-06,315.43,175.598,127.96,38.151,137.083
2023-10-09,318.36,177.081,128.26,38.595,137.92
2023-10-10,321.84,176.489,129.48,37.332,137.561
2023-10-11,327.82,177.883,131.83,36.593,140.043
2023-10-12,324.16,178.784,132.33,36.12,138.468
2023-10-13,314.69,176.942,129.79,35.568,136.864
2023-10-16,321.15,176.817,132.55,36.082,138.593
2023-10-17,324.0,175.263,131.47,35.572,139.215
2023-10-18,316.97,173.965,128.13,34.619,137.461
2023-10-19,312.81,173.59,128.4,40.177,137.253
2023-10-20,308.65,171.037,125.17,40.096,135.111
2023-10-23,314.01,171.156,126.56,40.684,136.007
2023-10-24,312.55,171.592,128.56,41.373,138.308
2023-10-25,299.53,169.277,121.39,41.125,125.157
2023-10-26,288.35,165.112,119.57,40.354,121.838
2023-10-27,296.73,166.427,127.74,39.787,121.728
2023-10-30,302.66,168.476,132.71,41.008,124.01
2023-10-31,301.27,168.949,133.09,41.169,123.632
2023-11-01,311.85,172.116,137.0,42.019,125.994
2023-11-02,310.87,175.677,138.07,42.471,127.029
2023-11-03,314.6,174.767,138.6,43.236,128.634
2023-11-06,315.8,177.32,139.74,43.474,129.78
2023-11-07,318.82,179.884,142.71,43.461,130.497
2023-11-08,319.78,180.939,142.08,43.665,131.363
2023-11-09,320.55,180.467,140.6,43.515,129.77
2023-11-10,328.77,184.655,143.56,44.724,132.111
2023-11-13,329.19,183.071,142.59,44.462,131.613
2023-11-14,336.31,185.686,145.8,44.865,133.137
2023-11-15,332.71,186.25,143.2,46.194,134.134
2023-11-16,334.19,187.935,142.83,46.695,136.436
2023-11-17,335.04,187.915,145.18,46.591,134.821
2023-11-20,339.97,189.659,146.13,47.447,135.758
2023-11-21,336.98,188.856,143.9,47.495,136.476
2023-11-22,341.49,189.52,146.71,47.8,137.99
2023-11-24,338.23,188.193,146.74,47.956,136.196
2023-11-27,334.7,188.014,147.73,47.917,135.917
2023-11-28,338.99,188.618,147.03,47.9,136.704
2023-11-29,332.2,187.599,146.32,47.719,134.502
2023-11-30,327.15,188.173,146.09,47.397,132.052
2023-12-01,324.82,189.45,147.03,46.574,131.383
2023-12-04,320.02,187.659,144.84,45.39,128.803
2023-12-05,318.29,191.61,146.88,45.515,130.517
2023-12-06,317.45,190.521,144.52,44.673,129.551
2023-12-07,326.59,192.451,146.88,45.2,136.436
2023-12-08,332.75,193.879,147.42,45.376,134.502
2023-12-11,325.28,191.373,145.89,45.989,132.809
2023-12-12,334.22,192.889,147.48,46.3,132.042
2023-12-13,334.74,196.108,148.84,47.998,132.092
2023-12-14,333.17,196.257,147.42,46.983,131.463
2023-12-15,334.92,195.722,149.97,47.206,132.121
2023-12-18,344.62,194.058,154.07,48.612,135.309
2023-12-19,350.36,195.098,153.79,49.502,136.156
2023-12-20,349.28,193.007,152.12,48.927,137.84
2023-12-21,354.09,192.86,153.84,49.161,139.913
2023-12-22,353.39,191.788,153.42,48.676,140.979
2023-12-26,354.83,191.245,153.41,49.119,141.009
2023-12-27,357.83,191.345,153.34,49.179,139.863
2023-12-28,358.32,191.768,153.38,49.051,139.723
2023-12-29,353.96,190.729,151.94,48.688,139.185
2024-01-02,346.29,183.903,149.93,46.85,137.671
2024-01-03,344.47,182.527,148.47,47.026,138.418
2024-01-04,347.12,180.207,144.57,47.467,135.897
2024-01-05,351.95,179.485,145.24,47.406,135.239
2024-01-08,358.66,183.824,149.1,48.503,138.338
2024-01-09,357.43,183.409,151.37,48.209,140.44
2024-01-10,370.47,184.448,153.73,47.833,141.767
2024-01-11,369.67,183.853,155.18,49.223,141.567
2024-01-12,374.49,184.18,154.62,49.216,142.134
