Date,META,AAPL,AMZN,NFLX,GOOGL
2015-01-02,78.45,24.2374,15.426,4.9849,26.3819
2015-01-05,77.19,23.5555,15.1095,4.7311,25.8791
2015-01-06,76.15,23.5575,14.7645,4.6501,25.2406
2015-01-07,76.15,23.8917,14.921,4.6743,25.1663
2015-01-08,78.18,24.8079,15.023,4.7779,25.254
2015-01-09,77.74,24.8346,14.8465,4.7041,24.9456
2015-01-12,76.72,24.2175,14.5705,4.5547,24.7632
2015-01-13,76.45,24.4406,14.737,4.6256,24.9993
2015-01-14,76.28,24.3463,14.6635,4.632,25.2051
2015-01-15,74.05,23.6814,14.3475,4.6251,25.1094
2015-01-16,75.18,23.4937,14.537,4.8191,25.4303
2015-01-20,76.24,24.0979,14.472,4.9829,25.4049
2015-01-21,76.74,24.2904,14.8625,5.8469,25.9256
2015-01-22,77.65,24.9179,15.516,6.1206,26.7679
2015-01-23,77.83,25.0484,15.6195,6.2493,26.9996
2015-01-26,77.5,25.0722,15.483,6.3794,26.7391
2015-01-27,75.78,24.1931,15.3375,6.4881,25.9653
2015-01-28,76.24,25.5641,15.1955,6.3214,25.5289
2015-01-29,78.0,26.3637,15.589,6.34,25.5688
2015-01-30,75.91,25.9767,17.7265,6.3114,26.7804
2015-02-02,74.99,26.2968,18.2235,6.301,26.5139
2015-02-03,75.4,26.3018,18.1775,6.5274,26.5687
2015-02-04,75.63,26.5003,18.2375,6.4101,26.21
2015-02-05,75.61,26.6945,18.6945,6.413,26.3957
2015-02-06,74.47,26.4628,18.714,6.348,26.5976
2015-02-09,74.44,26.6436,18.528,6.3296,26.3685
2015-02-10,75.19,27.1562,18.6495,6.485,26.9104
2015-02-11,76.51,27.7907,18.757,6.4984,26.8029
2015-02-12,76.23,28.1471,18.8585,6.5247,27.2019
2015-02-13,75.74,28.2818,19.0915,6.6586,27.4584
2015-02-17,75.6,28.4538,18.7715,6.7137,27.1521
2015-02-18,76.71,28.6452,18.6685,6.7866,27.0345
2015-02-19,79.42,28.5863,18.9495,6.78,27.2238
2015-02-20,79.89,28.8239,19.183,6.8314,26.9921
2015-02-23,78.84,29.6047,19.007,6.7406,26.6534
2015-02-24,78.45,29.4162,18.9295,6.784,26.8351
2015-02-25,79.56,28.6617,19.2685,6.8333,27.2676
2015-02-26,80.41,29.0274,19.24,6.9004,27.8635
2015-02-27,78.97,28.5883,19.008,6.7844,28.03
2015-03-02,79.75,28.7277,19.2825,6.8607,28.6471
2015-03-03,79.6,28.7945,19.2305,6.7816,28.835
2015-03-04,80.89,28.6078,19.136,6.711,28.8121
2015-03-05,81.21,28.1345,19.3915,6.6807,28.9665
2015-03-06,80.0,28.1768,19.0045,6.4874,28.5416
2015-03-09,79.44,28.2947,18.928,6.3661,28.6013
2015-03-10,77.55,27.7091,18.4755,6.2151,27.8913
2015-03-11,77.57,27.2044,18.3185,6.2884,27.6841
2015-03-12,78.93,27.3527,18.712,6.4046,27.9665
2015-03-13,78.05,27.5125,18.529,6.2629,27.5501
2015-03-16,78.07,27.8073,18.6675,6.0281,27.9805
2015-03-17,79.36,28.2719,18.596,5.9789,27.7798
2015-03-18,80.91,28.5903,18.757,6.0446,28.2057
2015-03-19,82.75,28.3781,18.662,6.0744,28.0817
2015-03-20,83.8,28.0253,18.9245,6.1186,28.1454
2015-03-23,84.43,28.3112,18.7555,6.0714,28.1664
2015-03-24,85.31,28.1963,18.7045,6.2611,28.7727
2015-03-25,82.92,27.4637,18.548,6.025,28.2476
2015-03-26,83.01,27.6501,18.3675,5.9751,28.0802
2015-03-27,83.3,27.4322,18.528,5.9253,27.7768
2015-03-30,83.19,28.1245,18.7295,6.0367,27.9557
2015-03-31,82.215,27.6925,18.605,5.9527,27.6348
2015-04-01,81.67,27.6531,18.513,5.9017,27.3752
2015-04-02,81.56,27.8907,18.6125,5.9154,26.9678
2015-04-06,82.44,28.3406,18.852,6.033,27.0992
2015-04-07,82.32,28.045,18.7205,6.0494,27.1446
2015-04-08,82.28,27.9566,19.06,6.305,27.3429
2015-04-09,82.17,28.1699,19.177,6.2786,27.302
2015-04-10,82.04,28.2848,19.1325,6.4939,27.328
2015-04-13,83.01,28.2288,19.118,6.7811,27.333
2015-04-14,83.51,28.1108,19.2555,6.8387,26.8916
2015-04-15,82.71,28.2159,19.1725,6.7923,26.9543
2015-04-16,82.31,28.0825,19.302,8.0293,27.0778
2015-04-17,80.78,27.7613,18.778,8.165,26.5408
2015-04-20,83.09,28.4006,19.4755,8.1056,27.1282
2015-04-21,83.62,28.2424,19.559,8.0063,27.048
2015-04-22,84.63,28.6226,19.49,7.9669,27.3598
2015-04-23,82.41,28.8652,19.4995,7.9866,27.7723
2015-04-24,81.53,28.9997,22.255,7.9771,28.5793
2015-04-27,81.91,29.5242,21.928,8.0869,28.2038
2015-04-28,80.68,29.0536,21.4655,8.0437,28.1166
2015-04-29,80.46,28.6275,21.4685,8.0407,27.968
2015-04-30,78.77,27.8528,21.089,7.95,27.3394
2015-05-01,78.99,28.6982,21.1435,7.9576,27.4584
2015-05-04,78.81,28.6423,21.152,7.9271,27.5421
2015-05-05,77.56,28.004,21.0595,8.0793,27.054
2015-05-06,78.1,27.822,20.955,8.0077,26.6573
2015-05-07,78.43,27.9982,21.344,8.0749,27.0041
2015-05-08,78.51,28.5216,21.6845,8.2086,27.3484
2015-05-11,78.01,28.2288,21.6425,8.4279,27.1904
2015-05-12,77.46,28.1305,21.551,8.3377,26.8391
2015-05-13,78.44,28.1639,21.3435,8.2873,26.8771
2015-05-14,81.37,28.8239,21.614,8.3836,27.3608
2015-05-15,80.42,28.7826,21.3,8.7607,27.2258
2015-05-18,80.88,29.0911,21.262,8.8267,27.2348
2015-05-19,80.63,29.0645,21.0855,8.8069,27.3647
2015-05-20,80.55,29.0625,21.193,8.879,27.5257
2015-05-21,80.48,29.3688,21.5815,8.9003,27.7399
2015-05-22,80.54,29.6254,21.3815,8.8839,27.6258
2015-05-26,79.33,28.9752,21.2735,8.7993,27.2607
2015-05-27,80.55,29.5123,21.571,8.9857,27.6124
2015-05-28,80.14,29.4475,21.3285,8.9507,27.6089
2015-05-29,79.19,29.1107,21.4615,8.9151,27.1675
2015-06-01,80.29,29.1698,21.546,8.9003,27.3613
2015-06-02,80.44,29.0419,21.5495,8.913,27.5974
2015-06-03,82.44,29.0743,21.8295,8.8809,27.6642
2015-06-04,82.05,28.921,21.539,8.9349,27.4849
2015-06-05,82.14,28.7531,21.3475,9.046,27.3772
2015-06-08,80.67,28.5608,21.175,8.9604,27.0758
2015-06-09,80.67,28.48,21.274,9.245,27.01
2015-06-10,82.16,28.8093,21.5385,9.5871,27.5301
2015-06-11,81.83,28.7375,21.6485,9.5094,27.4027
2015-06-12,81.53,28.424,21.496,9.4419,27.2746
2015-06-15,80.71,28.3663,21.1835,9.3431,27.052
2015-06-16,81.06,28.5206,21.363,9.5273,27.1451
2015-06-17,81.79,28.4538,21.3905,9.4271,27.2313
2015-06-18,82.9,28.5763,21.9695,9.4743,27.7085
2015-06-19,82.51,28.2917,21.746,9.3871,27.7753
2015-06-22,84.74,28.5206,21.8145,9.6414,27.8829
2015-06-23,87.88,28.3918,22.2995,9.7313,28.0677
2015-06-24,88.86,28.6295,22.042,9.6944,27.8276
2015-06-25,87.98,28.4987,22.005,9.4891,27.7967
2015-06-26,88.01,28.3268,21.905,9.3089,27.5531
2015-06-29,85.8,27.8318,21.493,9.2231,26.9648
2015-06-30,85.765,28.0303,21.7045,9.3849,26.9045
2015-07-01,86.91,28.2917,21.8695,9.3636,27.0669
2015-07-02,87.29,28.2581,21.8855,9.4044,27.2681
2015-07-06,87.55,28.1619,21.802,9.4571,27.1824
2015-07-07,87.22,28.0923,21.836,9.4091,27.4022
2015-07-08,85.65,27.393,21.485,9.3507,26.9871
2015-07-09,85.88,26.8381,21.7195,9.5727,27.1342
2015-07-10,87.95,27.5551,22.1755,9.7229,27.705
2015-07-13,90.1,28.0844,22.7785,10.109,28.4833
2015-07-14,89.68,28.0727,23.2785,10.037,29.1034
2015-07-15,89.76,28.3406,23.0595,9.813,29.0926
2015-07-16,90.85,28.718,23.774,11.581,29.9803
2015-07-17,94.97,28.9752,24.1505,11.477,34.8547
2015-07-20,97.91,29.5162,24.405,11.055,34.5168
2015-07-21,98.39,29.2197,24.4,11.251,34.6419
2015-07-22,97.04,27.9882,24.4135,11.15,34.6295
2015-07-23,95.44,27.9742,24.109,11.01,33.6146
2015-07-24,96.95,27.8238,26.471,10.934,32.6203
2015-07-27,94.17,27.4399,26.5705,10.643,32.7946
2015-07-28,95.29,27.5777,26.3015,10.69,32.8638
2015-07-29,96.99,27.4932,26.45,10.708,32.952
2015-07-30,95.21,27.3498,26.838,11.156,33.108
2015-07-31,94.01,27.1072,26.8075,11.431,32.7563
2015-08-03,94.14,26.4628,26.7515,11.256,33.1159
2015-08-04,94.06,25.625,26.595,12.115,32.9445
2015-08-05,96.44,25.7911,26.8505,12.371,33.5429
2015-08-06,95.12,25.8468,26.473,12.645,33.3864
2015-08-07,94.3,25.9354,26.131,12.352,33.0995
2015-08-10,94.15,26.8841,26.2,12.303,33.0372
2015-08-11,93.62,25.4806,26.373,12.274,34.3903
2015-08-12,94.19,25.8717,26.2955,12.051,34.4486
2015-08-13,93.43,25.8488,26.483,12.373,34.2015
2015-08-14,94.42,26.0318,26.576,12.339,34.344
2015-08-17,93.93,26.3018,26.761,12.536,34.5802
2015-08-18,95.17,26.1565,26.751,12.405,34.3121
2015-08-19,95.31,25.8206,26.646,12.206,34.5767
2015-08-20,90.56,25.2895,25.789,11.249,33.8513
2015-08-21,86.06,23.7483,24.7235,10.396,32.0852
2015-08-24,82.09,23.1532,23.1685,9.688,30.7939
2015-08-25,83.0,23.2895,23.3185,10.152,30.5129
2015-08-26,87.19,24.6251,25.0385,11.013,32.8678
2015-08-27,89.73,25.3481,25.9185,11.766,33.2774
2015-08-28,91.01,25.4316,25.9005,11.763,32.8653
2015-08-31,89.43,25.3135,25.6445,11.503,32.274
2015-09-01,87.23,24.1833,24.827,10.579,31.3643
2015-09-02,89.89,25.2206,25.5275,10.544,32.129
2015-09-03,88.15,24.7805,25.236,10.106,31.7374
2015-09-04,88.26,24.528,24.95,9.879,31.3344
2015-09-08,89.53,25.2138,25.877,9.495,32.0777
2015-09-09,90.44,24.7313,25.8445,9.918,32.0543
2015-09-10,91.98,25.2745,26.112,9.948,32.4364
2015-09-11,92.05,25.6418,26.472,9.751,32.6466
2015-09-14,92.31,25.8864,26.069,9.569,32.5056
2015-09-15,92.9,26.1071,26.1185,9.916,33.1334
2015-09-16,93.45,26.1339,26.3695,10.408,33.1559
2015-09-17,94.34,25.5789,26.9435,10.421,33.4622
2015-09-18,94.4,25.4708,27.013,10.262,32.9267
2015-09-21,95.55,25.8647,27.4195,10.03,33.2286
2015-09-22,92.96,25.459,26.92,9.847,32.5421
2015-09-23,93.97,25.6665,26.8035,9.807,32.5466
2015-09-24,94.41,25.8186,26.6875,10.376,32.6273
2015-09-25,92.77,25.7525,26.2125,10.224,31.8918
2015-09-28,89.21,25.2447,25.203,9.947,31.0998
2015-09-29,86.67,24.4878,24.8035,9.835,31.0181
2015-09-30,89.9,24.7658,25.5945,10.326,31.8032
2015-10-01,90.95,24.599,26.036,10.598,31.984
2015-10-02,92.07,24.7824,26.627,10.611,32.7308
2015-10-05,94.01,24.8708,27.184,11.125,33.4626
2015-10-06,92.8,24.9916,26.874,10.833,33.4607
2015-10-07,92.4,24.8708,27.097,10.81,33.379
2015-10-08,92.47,24.5792,26.658,11.493,33.2296
2015-10-09,93.24,25.1711,26.99,11.333,33.4408
2015-10-12,94.26,25.0554,27.5095,11.345,33.6993
2015-10-13,94.12,25.0937,27.445,10.973,34.0351
2015-10-14,94.07,24.7461,27.2415,11.023,33.8977
2015-10-15,95.96,25.1103,28.122,10.109,34.5258
2015-10-16,97.54,24.9296,28.538,9.899,34.6404
2015-10-19,98.47,25.0819,28.6575,10.169,34.8711
2015-10-20,97.0,25.5474,28.044,9.899,33.8772
2015-10-21,97.11,25.5444,27.7885,9.796,33.4686
2015-10-22,99.67,25.9304,28.1955,9.732,33.934
2015-10-23,102.19,26.7349,29.9515,10.004,35.8366
2015-10-26,103.77,25.8814,30.4305,10.304,36.424
2015-10-27,103.7,25.7165,30.5505,10.307,36.5087
2015-10-28,104.2,26.78,30.855,10.58,36.7129
2015-10-29,104.88,27.058,31.3275,10.512,37.108
2015-10-30,101.97,26.8301,31.295,10.838,36.7363
2015-11-02,103.31,27.2044,31.4175,10.764,37.2519
2015-11-03,102.58,27.5225,31.2655,10.974,37.3057
2015-11-04,103.94,27.3881,32.0475,11.405,37.6291
2015-11-05,108.76,27.2663,32.7825,11.35,37.8962
2015-11-06,107.1,27.2995,32.9685,11.406,37.9424
2015-11-09,106.49,27.1818,32.7745,10.986,37.6021
2015-11-10,107.91,26.3284,32.984,11.27,37.776
2015-11-11,109.01,26.1819,33.6625,11.286,38.1243
2015-11-12,108.02,26.0926,33.28,10.892,37.6898
2015-11-13,103.95,25.3253,32.1175,10.365,36.8698
2015-11-16,104.04,25.743,32.3905,11.135,37.3855
2015-11-17,105.13,25.6368,32.165,11.71,37.1642
2015-11-18,107.77,26.4394,33.177,12.063,37.8632
2015-11-19,106.26,26.784,33.0635,12.022,37.8597
2015-11-20,107.32,26.9038,33.4225,12.384,38.7097
2015-11-23,106.95,26.5434,33.9495,12.503,38.6948
2015-11-24,105.74,26.8056,33.5575,12.331,38.3426
2015-11-25,105.41,26.6111,33.767,12.416,38.3241
2015-11-27,105.45,26.5571,33.663,12.544,38.4591
2015-11-30,104.24,26.675,33.24,12.333,38.0047
2015-12-01,107.12,26.4462,33.953,12.537,39.0479
2015-12-02,106.07,26.2212,33.8005,12.893,38.752
2015-12-03,104.38,25.9767,33.3125,12.681,38.2713
2015-12-04,106.18,26.84,33.632,13.093,38.8197
2015-12-07,105.61,26.6701,33.4915,12.536,38.5099
2015-12-08,106.49,26.6573,33.8665,12.698,38.617
2015-12-09,104.6,26.068,33.2395,12.42,37.9898
2015-12-10,105.42,26.1947,33.116,12.291,37.8647
2015-12-11,102.12,25.5221,32.0075,11.891,37.3855
2015-12-14,104.66,25.3581,32.8955,12.067,37.9893
2015-12-15,104.55,24.913,32.932,11.86,37.8672
2015-12-16,106.79,25.1016,33.7885,12.264,38.6893
2015-12-17,106.22,24.5692,33.5325,12.251,38.3524
2015-12-18,104.04,23.9101,33.207,11.802,37.7058
2015-12-21,104.77,24.1981,33.2255,11.663,37.9026
2015-12-22,105.51,24.1785,33.1575,11.624,38.2179
2015-12-23,104.63,24.4898,33.185,11.816,38.2866
2015-12-24,105.02,24.362,33.1395,11.733,38.1537
2015-12-28,105.93,24.0802,33.76,11.711,38.9707
2015-12-29,107.26,24.5144,34.6985,11.912,39.5547
2015-12-30,106.22,24.1961,34.4535,11.671,39.3723
2015-12-31,104.66,23.7365,33.7945,11.438,38.76
2016-01-04,102.22,23.7569,31.8495,10.996,37.8348
2016-01-05,102.73,23.1581,31.6895,10.766,37.9389
2016-01-06,102.97,22.7053,31.6325,11.768,37.8293
2016-01-07,97.92,21.7466,30.397,11.456,36.9162
2016-01-08,97.33,21.8606,30.3525,11.139,36.4135
2016-01-11,97.51,22.2161,30.887,11.497,36.5211
2016-01-12,99.37,22.5372,30.8945,11.658,37.1324
2016-01-13,95.44,21.9567,29.0905,10.656,35.8486
2016-01-14,98.37,22.44,29.65,10.706,36.4374
2016-01-15,94.97,21.8987,28.509,10.404,35.3962
2016-01-19,95.26,21.7938,28.724,10.789,35.8241
2016-01-20,94.35,21.8231,28.5885,10.774,35.7982
2016-01-21,94.16,21.7141,28.751,10.235,36.2022
2016-01-22,97.94,22.8663,29.819,10.072,37.1384
2016-01-25,97.01,22.4213,29.8265,9.912,36.5484
2016-01-26,97.34,22.544,30.0625,9.783,36.5569
2016-01-27,94.45,21.0649,29.1675,9.115,35.7494
2016-01-28,109.11,21.2122,31.7675,9.441,37.2799
2016-01-29,112.15,21.9449,29.2805,9.184,37.8592
2016-02-01,115.09,21.7427,28.7405,9.409,38.3993
2016-02-02,114.61,21.3007,27.605,9.149,38.9044
2016-02-03,112.69,21.7249,26.5535,9.074,37.3336
2016-02-04,110.49,21.8967,26.813,8.971,36.3697
2016-02-05,104.07,21.3115,25.1065,8.279,35.0609
2016-02-08,99.75,21.5393,24.405,8.332,35.0808
2016-02-09,99.54,21.5344,24.1035,8.613,34.9244
2016-02-10,101.0,21.3693,24.524,8.845,35.2148
2016-02-11,101.91,21.2389,25.191,8.635,35.1905
2016-02-12,102.01,21.3056,25.354,8.74,35.2168
2016-02-16,101.61,21.9057,26.055,8.905,35.7524
2016-02-17,105.2,22.2445,26.705,9.476,36.4663
2016-02-18,103.47,21.8212,26.25,9.049,35.7459
2016-02-19,104.57,21.7722,26.745,8.923,35.9751
2016-02-22,107.16,21.9606,27.975,9.193,36.3208
2016-02-23,105.46,21.4658,27.647,8.912,35.7349
2016-02-24,106.88,21.786,27.702,9.161,35.9148
2016-02-25,108.07,21.9343,27.7575,9.453,36.3243
2016-02-26,107.92,21.9674,27.7615,9.479,36.1121
2016-02-29,106.93,21.9176,27.626,9.341,35.7319
2016-03-01,109.82,22.7887,28.952,9.83,36.9745
2016-03-02,109.95,22.8387,29.0105,9.761,36.8405
2016-03-03,109.58,23.0127,28.8745,9.793,36.4474
2016-03-04,108.39,23.3554,28.757,10.159,36.3791
2016-03-07,105.73,23.0943,28.14,9.549,35.5112
2016-03-08,105.93,22.9024,28.013,9.623,35.5477
2016-03-09,107.51,22.9242,27.9735,9.8,36.1395
2016-03-10,107.32,22.9361,27.9465,9.736,36.4762
2016-03-11,109.41,23.1805,28.4805,9.766,37.109
2016-03-14,109.89,23.2396,28.6685,9.813,37.3765
2016-03-15,110.67,23.7108,28.851,9.786,37.3929
2016-03-16,112.18,24.0183,28.7135,9.935,37.7313
2016-03-17,111.02,23.9801,27.972,9.972,37.787
2016-03-18,111.45,24.0085,27.604,10.112,37.6341
2016-03-21,111.85,24.0056,27.699,10.106,37.9704
2016-03-22,112.25,24.1902,28.024,9.984,37.8652
2016-03-23,112.54,24.0567,28.4815,9.959,37.7412
2016-03-24,113.05,23.9535,29.1475,9.836,37.6056
2016-03-28,113.69,23.8463,28.9935,10.121,37.5279
2016-03-29,116.14,24.4141,29.693,10.413,38.1562
2016-03-30,114.7,24.8375,29.9345,10.219,38.2782
2016-03-31,114.1,24.7066,29.682,10.223,38.0072
2016-04-01,116.06,24.9326,29.925,10.57,38.3446
2016-04-04,112.55,25.188,29.6595,10.435,38.1178
2016-04-05,112.22,24.8963,29.307,10.494,37.7915
2016-04-06,113.71,25.1526,30.104,10.483,38.2648
2016-04-07,113.64,24.6037,29.5715,10.445,37.8687
2016-04-08,110.63,24.633,29.73,10.381,37.8363
2016-04-11,108.99,24.7136,29.7965,10.268,37.7402
2016-04-12,110.61,25.0358,30.1585,10.698,38.078
2016-04-13,110.51,25.394,30.741,10.965,38.4561
2016-04-14,110.84,25.4069,31.0375,11.042,38.6295
2016-04-15,109.64,24.9063,31.2945,11.151,38.8592
2016-04-18,110.45,24.369,31.7675,10.84,39.2418
2016-04-19,112.29,24.2355,31.395,9.434,38.6723
2016-04-20,112.42,24.2874,31.6495,9.677,38.6061
2016-04-21,113.44,24.0183,31.55,9.498,38.9159
2016-04-22,110.56,23.9565,31.025,9.59,36.7553
2016-04-25,110.1,23.821,31.31,9.356,36.9765
2016-04-26,108.76,23.655,30.844,9.243,36.1375
2016-04-27,108.94,22.1729,30.3285,9.104,35.9427
2016-04-28,116.73,21.4971,30.1,9.028,35.1226
2016-04-29,117.58,21.2488,32.9795,9.003,35.2661
2016-05-02,118.57,21.2251,34.1925,9.311,35.5915
2016-05-03,117.43,21.5766,33.566,9.154,35.2941
2016-05-04,118.06,21.3505,33.549,9.079,35.44
2016-05-05,117.81,21.2633,32.9525,8.937,35.6064
2016-05-06,119.48,21.1475,33.6975,9.084,36.128
2016-05-09,119.24,21.1635,33.9875,9.055,36.3248
2016-05-10,120.5,21.3056,35.1535,9.289,36.8355
2016-05-11,119.53,21.1003,35.678,9.002,36.3955
2016-05-12,120.28,20.6024,35.8965,8.774,36.272
2016-05-13,119.81,20.6425,35.496,8.788,36.1106
2016-05-16,118.66,21.4118,35.533,8.912,36.3831
2016-05-17,117.35,21.3214,34.7635,8.863,35.8764
2016-05-18,117.65,21.5669,34.8725,9.049,35.9586
2016-05-19,116.81,21.4846,34.926,8.955,35.6364
2016-05-20,117.35,21.719,35.14,9.249,35.9551
2016-05-23,115.97,21.9922,34.8375,9.489,35.7329
2016-05-24,117.69,22.328,35.21,9.789,36.5191
2016-05-25,117.89,22.7151,35.4175,10.025,36.7717
2016-05-26,119.47,22.9004,35.7455,10.281,36.7134
2016-05-27,119.38,22.8871,35.612,10.33,37.2469
2016-05-31,118.84,22.7748,36.1395,10.257,37.3072
2016-06-01,118.78,22.4566,35.972,10.15,37.2879
2016-06-02,118.93,22.2889,36.412,10.125,37.079
2016-06-03,118.47,22.333,36.277,9.959,36.6601
2016-06-06,118.79,22.4959,36.3365,10.074,36.3712
2016-06-07,117.76,22.5853,36.187,9.989,36.4225
2016-06-08,118.39,22.5647,36.332,9.786,37.0123
2016-06-09,118.56,22.7268,36.3825,9.709,36.9919
2016-06-10,116.62,22.542,35.901,9.375,36.5271
2016-06-13,113.95,22.2003,35.762,9.385,36.4618
2016-06-14,114.93,22.2288,35.965,9.412,36.5301
2016-06-15,114.6,22.1551,35.713,9.429,36.4772
2016-06-16,114.39,22.2485,35.8755,9.544,36.0817
2016-06-17,113.02,21.7427,35.3195,9.445,35.0858
2016-06-20,113.37,21.6918,35.7005,9.378,35.179
2016-06-21,114.38,21.8734,35.791,9.099,35.316
2016-06-22,113.91,21.7958,35.53,9.0,35.4127
2016-06-23,115.08,21.9166,36.104,9.166,35.6144
2016-06-24,112.08,21.3007,34.948,8.844,34.1402
2016-06-27,108.97,20.9932,34.568,8.533,33.934
2016-06-28,112.7,21.3452,35.3975,8.797,34.4381
2016-06-29,114.16,21.5314,35.773,9.106,34.634
2016-06-30,114.28,21.8044,35.781,9.148,35.0494
2016-07-01,114.19,21.8685,36.281,9.667,35.3842
2016-07-05,114.2,21.678,36.405,9.791,35.1172
2016-07-06,116.7,21.7878,36.8785,9.46,35.3205
2016-07-07,115.85,21.8801,36.8285,9.51,35.2353
2016-07-08,117.24,22.0501,37.2905,9.706,35.7594
2016-07-11,117.87,22.119,37.689,9.467,36.2207
2016-07-12,117.93,22.2191,37.4105,9.597,36.4932
2016-07-13,116.78,22.0933,37.1315,9.643,36.3422
2016-07-14,117.29,22.5274,37.06,9.802,36.6561
2016-07-15,116.86,22.5274,36.7715,9.839,36.6486
2016-07-18,119.37,22.7679,36.8035,9.881,37.524
2016-07-19,120.61,22.7778,36.9975,8.584,37.5344
2016-07-20,121.92,22.7975,37.286,8.791,37.7173
2016-07-21,120.61,22.6775,37.2215,8.599,37.5843
2016-07-22,121.0,22.5019,37.243,8.589,37.8268
2016-07-25,121.63,22.2003,36.9805,8.766,37.7392
2016-07-26,121.22,22.0471,36.7795,9.141,37.7457
2016-07-27,123.34,23.4781,36.8335,9.204,37.9609
2016-07-28,125.0,23.7973,37.6305,9.165,38.1537
2016-07-29,123.94,23.7688,37.9405,9.124,39.424
2016-08-01,124.31,24.1862,38.387,9.437,39.9169
2016-08-02,123.06,23.8287,38.029,9.356,39.8614
2016-08-03,122.51,24.1274,37.7275,9.309,39.7967
2016-08-04,124.36,24.2775,38.0385,9.344,39.7185
2016-08-05,125.15,24.6429,38.299,9.705,40.2007
2016-08-08,125.26,24.8512,38.328,9.51,40.116
2016-08-09,125.06,24.9524,38.4155,9.399,40.2282
2016-08-10,124.88,24.7688,38.428,9.393,40.2785
2016-08-11,124.9,24.7509,38.562,9.589,40.2641
2016-08-12,124.88,24.8079,38.628,9.659,40.2067
2016-08-15,123.9,25.1016,38.4245,9.531,40.1525
2016-08-16,123.3,25.0819,38.202,9.512,39.9149
2016-08-17,124.37,25.0416,38.2315,9.637,40.1255
2016-08-18,123.91,25.0133,38.223,9.616,39.9926
2016-08-19,123.56,25.0771,37.8655,9.587,39.8381
2016-08-22,124.15,24.8835,37.974,9.526,39.7036
2016-08-23,124.37,24.9621,38.1225,9.594,39.6856
2016-08-24,123.5,24.7727,37.8625,9.518,39.5367
2016-08-25,123.89,24.6626,37.961,9.732,39.422
2016-08-26,124.96,24.5183,38.45,9.758,39.5177
2016-08-29,126.54,24.4967,38.5645,9.73,39.6473
2016-08-30,125.84,24.3051,38.379,9.745,39.453
2016-08-31,126.12,24.3325,38.458,9.745,39.3498
2016-09-01,126.17,24.4768,38.531,9.738,39.427
2016-09-02,126.51,24.7017,38.622,9.738,39.6996
2016-09-06,129.73,24.694,39.443,10.009,40.2551
2016-09-07,131.05,24.8492,39.224,9.916,40.2536
2016-09-08,130.26,24.1961,39.203,9.966,39.9971
2016-09-09,127.1,23.6481,38.0925,9.65,39.2816
2016-09-12,128.69,24.1803,38.5745,9.905,39.8057
2016-09-13,127.22,24.7559,38.0505,9.609,39.2936
2016-09-14,127.79,25.6319,38.0545,9.701,39.3825
2016-09-15,128.34,26.4953,38.4845,9.734,39.9198
2016-09-16,129.07,26.3539,38.926,9.948,39.7544
2016-09-19,128.65,26.0435,38.755,9.806,39.6259
2016-09-20,128.64,26.0415,39.011,9.824,39.8446
2016-09-21,129.93,26.0357,39.487,9.487,40.0828
2016-09-22,130.08,26.2791,40.235,9.585,40.6501
2016-09-23,127.96,25.8449,40.2905,9.594,40.6009
2016-09-26,127.32,25.8814,39.958,9.456,39.9811
2016-09-27,128.71,25.9304,40.8055,9.707,40.39
2016-09-28,129.22,26.1319,41.436,9.748,40.3567
2016-09-29,128.09,25.7265,41.4525,9.667,39.9871
2016-09-30,128.27,25.9208,41.8655,9.855,40.0578
2016-10-03,128.77,25.804,41.837,10.263,39.8744
2016-10-04,128.19,25.9079,41.7015,10.234,39.9946
2016-10-05,128.47,25.9208,42.218,10.628,39.9169
2016-10-06,128.74,26.12,42.083,10.507,40.0089
2016-10-07,128.99,26.1594,41.9715,10.482,39.8909
2016-10-10,130.24,26.6111,42.0855,10.334,40.5719
2016-10-11,128.86,26.6701,41.55,10.059,40.3323
2016-10-12,129.05,26.9108,41.7045,9.95,40.442
2016-10-13,127.82,26.8252,41.473,10.025,40.0588
2016-10-14,127.88,26.9757,41.148,10.147,40.0847
2016-10-17,127.54,26.9579,40.6475,9.98,40.1963
2016-10-18,128.55,26.9381,40.8825,11.889,40.9261
2016-10-19,130.11,26.8596,40.8845,12.187,41.2052
2016-10-20,130.0,26.845,40.516,12.336,40.9331
2016-10-21,132.07,26.7378,40.9495,12.75,41.0542
2016-10-24,133.28,26.9794,41.9045,12.733,41.6361
2016-10-25,132.29,27.1118,41.759,12.651,41.2779
2016-10-26,131.04,26.5003,41.1295,12.697,40.9566
2016-10-27,129.69,26.2527,40.918,12.647,40.7198
2016-10-28,131.29,26.0778,38.816,12.657,40.83
2016-10-31,130.99,26.0337,39.491,12.487,40.3488
2016-11-01,129.5,25.567,39.2705,12.33,40.1285
2016-11-02,127.17,25.5899,38.278,12.234,39.2786
2016-11-03,120.0,25.3135,38.3515,12.214,38.9682
2016-11-04,120.75,25.0839,37.7525,12.203,38.9139
2016-11-07,122.15,25.4466,39.2468,12.458,39.9566
2016-11-08,124.22,25.5997,39.3875,12.434,40.4524
2016-11-09,123.18,25.5574,38.594,12.219,40.134
2016-11-10,120.8,24.8444,37.119,11.542,38.8736
2016-11-11,119.02,24.9946,36.9505,11.478,38.4481
2016-11-14,115.08,24.369,35.9535,11.338,37.5249
